id,image_id,label_content_updated_at,vendor_source_id,vendor_project_id,datarow_id,label_url,,Audit status,Notes,Imerit Remarks,1,,,,,,,,,,,,,
64e925db9f70c30b42f2d5d9,64e6a23dd689ebe7123db526,2023-09-06T12:48:34.419Z,clm7pvybl0cm7074332kj9pel,cllr524190opb071x5crsbpp9,cllr5708f1a2v072h17rc95f4,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708f1a2v072h17rc95f4,Megan,fixed,RB to tall weeds,,,,,,,,,,,,,,,
64e925b49f70c30b42f2cc20,64e5066e880764ea65b8b972,2023-09-06T13:52:28.699Z,clm7ryh2w0k3o070a0gbha0kh,cllr524190opb071x5crsbpp9,cllr5708b0u42074wb6sbc95p,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708b0u42074wb6sbc95p,Megan,ok,ok,,,,,,,,,,,,,,,
64e925d99f70c30b42f2d52a,64e69fa2b51c72b0abcb3837,2023-09-06T14:04:22.510Z,clm7s55d60mzb070i0u5b6gec,cllr524190opb071x5crsbpp9,cllr570870txa074wg1nvgcqo,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr570870txa074wg1nvgcqo,Megan,fixed,RB to trees (shrubs on fenceline),,,,,,,,,,,,,,,
64e925cf9f70c30b42f2d2d1,64e53e4990b41fcae136a784,2023-09-06T15:34:24.291Z,clm7w47wt0tuv07ys1o0jchsc,cllr524190opb071x5crsbpp9,cllr5709f1b5n072hendihua6,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709f1b5n072hendihua6,Megan,ok,ok,,,,,,,,,,,,,,,
64e925c39f70c30b42f2cfcf,64e5237e1373d8db84e8c1c8,2023-09-06T15:50:30.001Z,clm7wbzlj0s3z0725domhdatp,cllr524190opb071x5crsbpp9,cllr5708j0ufa074wgjbeh2p6,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708j0ufa074wgjbeh2p6,Megan,fixed,removed light artifact,,,,,,,,,,,,,,,
64e925dc9f70c30b42f2d60a,64e6a2f0ca3ea8d388b4d898,2023-09-07T03:30:40.874Z,clm8ktfa23rsa07ym74chf55q,cllr524190opb071x5crsbpp9,cllr5709i1baf072h1hu8h6k9,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709i1baf072h1hu8h6k9,Megan,ok,ok,,,,,,,,,,,,,,,
64e925b69f70c30b42f2cc91,64e50a2b325fbc2bb41287e9,2023-09-07T07:37:45.124Z,clm8u7dij3xcr07zy7ti6d8z9,cllr524190opb071x5crsbpp9,cllr5707u0ngz075044fo7lpo,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5707u0ngz075044fo7lpo,Megan,ok,ok,,,,,,,,,,,,,,,
64e925d49f70c30b42f2d3d8,64e546e0ed7ed13655c86a26,2023-09-07T09:59:06.120Z,clm8zfds647sa07x6flvgfzm4,cllr524190opb071x5crsbpp9,cllr5708419qn072h3hjlaz7b,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708419qn072h3hjlaz7b,Megan,ok,ok,,,,,,,,,,,,,,,
654dbbc65aa2d237ac8666af,64e5233fc2378ed10509daad,2023-09-07T10:37:33.880Z,clm90ggpo5wzm07v733ijap2d,cllr524190opb071x5crsbpp9,cllr5708q0oef0750dbbefuqe,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708q0oef0750dbbefuqe,Megan,ok,ok,,,,,,,,,,,,,,,
654dbce37dd494f951364c10,64e52100880764ea65b8ecb3,2023-09-07T11:55:39.132Z,clm8y38g33o8607x6ebzvfywu,cllr524190opb071x5crsbpp9,cllr570830nq707503u88cfi2,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr570830nq707503u88cfi2,Megan,ok,ok,,,,,,,,,,,,,,,
64e925c09f70c30b42f2cf2a,64e51dc1f36876c0c50686dd,2023-09-07T12:31:36.845Z,clm94r04z4wb707ynf3ir0vld,cllr524190opb071x5crsbpp9,cllr5708u0ogf0750h4op6056,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708u0ogf0750h4op6056,Megan,ok,ok,,,,,,,,,,,,,,,
64e925b89f70c30b42f2cd1a,64e50e929d85e37a73d3aaf0,2023-09-07T12:42:33.360Z,clm94x5v61jrl07yn8q45eav8,cllr524190opb071x5crsbpp9,cllr5708t0uwq074w62rt7xlb,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708t0uwq074w62rt7xlb,Megan,fixed,shrunk heavy dust,,,,,,,,,,,,,,,
64e925be9f70c30b42f2ce9f,64e51a19b3d7f7e6b422d9b4,2023-09-07T13:40:57.360Z,clm97h94c4z3g07weefjq3o6b,cllr524190opb071x5crsbpp9,cllr5708x046c073fa44889zy,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708x046c073fa44889zy,Megan,fixed,tilled as untilled,,,,,,,,,,,,,,,
64e925c49f70c30b42f2d011,64e52580f36876c0c50693a6,2023-09-07T15:56:23.559Z,clm9bl09g5xg707wg11lr54h3,cllr524190opb071x5crsbpp9,cllr5708y048c073fgfo2dh0e,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708y048c073fgfo2dh0e,Megan,ok,ok,,,,,,,,,,,,,,,
64e925ca9f70c30b42f2d187,64e53347eef031aa464dd43d,2023-09-08T01:17:13.474Z,clm9v1rxo01j307zi8py5bayh,cllr524190opb071x5crsbpp9,cllr5707x19dv072hbpiw6q0v,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5707x19dv072hbpiw6q0v,Megan,ok,ok,,,,,,,,,,,,,,,
64fa8c5bd68e3d2622071bc2,64e536c95e01413330e9a708,2023-09-08T02:46:35.285Z,clm9v4k7g057307w90jpq8sb8,cllr524190opb071x5crsbpp9,cllr5708z0v6m074wblffgfi5,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5708z0v6m074wblffgfi5,Megan,ok,ok,,,,,,,,,,,,,,,
654dbbbe643bb8694523a22d,64e50a0137a1a713dd42b568,2023-09-08T03:00:59.835Z,clm9zx0620ayv07w61u0yhu38,cllr524190opb071x5crsbpp9,cllr570990ovz07505ko5am7y,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr570990ovz07505ko5am7y,Megan,fixed,tilled as untilled,,,,,,,,,,,,,,,
64e925cb9f70c30b42f2d1cb,64e534ed35e331c3044c71d9,2023-09-08T03:29:13.312Z,clma1a094094z071bbizbfvxw,cllr524190opb071x5crsbpp9,cllr5709c0ozz0750gpidbnh3,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709c0ozz0750gpidbnh3,Megan,fixed,tilled as untilled,,,,,,,,,,,,,,,
64e925bc9f70c30b42f2cdf6,64e5149be40aa475d2004c40,2023-09-08T04:18:25.755Z,clma2p7lg06u307zd7r61demg,cllr524190opb071x5crsbpp9,cllr5709e0p1z0750hm513rm5,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709e0p1z0750hm513rm5,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
64e925dd9f70c30b42f2d63b,64e6a346eef031aa4651408d,2023-09-08T07:18:46.313Z,clma66dx60x4a070n83zbe07p,cllr524190opb071x5crsbpp9,cllr5707q191r072h076fgvjg,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5707q191r072h076fgvjg,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
654dbe9609b8305e99525e37,64e53e887edfdcd84a9f1c90,2023-09-08T08:34:32.899Z,clma62p8d0hrg07w9aoy6bf6j,cllr524190opb071x5crsbpp9,cllr5709c1b1j072h99269qdd,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709c1b1j072h99269qdd,Megan,ok,ok,,,,,,,,,,,,,,,
64e925cf9f70c30b42f2d2b7,64e53cbc11a79ff529cba1f3,2023-09-08T08:52:58.018Z,clmabnshw0f6v070i26lbeuc7,cllr524190opb071x5crsbpp9,cllr5709m0w1q074w07n6efw1,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709m0w1q074w07n6efw1,Megan,ok,ok,,,,,,,,,,,,,,,
64e925dd9f70c30b42f2d642,64e6a355c2378ed1050c58c8,2023-09-08T09:58:01.162Z,clmad8dzm048g07zf4y334409,cllr524190opb071x5crsbpp9,cllr5709u0wbq074w38598aw9,https://app.labelbox.com/projects/cllr524190opb071x5crsbpp9/data-rows/cllr5709u0wbq074w38598aw9,Megan,fixed,RB and tilled field mislabeled,,,,,,,,,,,,,,,
64f962fabd1fa29b776e6ba7,64e6a1517dd0e07b896aaf62,2023-09-08T10:54:02.917Z,clmagshel02mh070ihyou96qi,clm8qm2md4gnh070lgrcc19bk,clm8qt0v61mdg0770d2hoblma,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0v61mdg0770d2hoblma,Megan,ok,ok,,,,,,,,,,,,,,,
654dad113304e70604ec238d,64e4441fdde3f8489a81c81f,2023-09-08T12:38:17.185Z,clmadahvg03uv07zb1s5d7bgs,clm8qm2md4gnh070lgrcc19bk,clm8qt0uscfd6075r2mog93ip,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0uscfd6075r2mog93ip,Megan,need relabel,unharvested corn crop,unharvested crop (Class is missing in the tool),,,,,,,,,,,,,,
64f962fbbd1fa29b776e6c00,64f131e8ffa7d5a156c5e570,2023-09-08T12:55:14.293Z,clmal7tpi0q4c07337mpk7tre,clm8qm2md4gnh070lgrcc19bk,clm8qt0vd1mnc07702e426oq4,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0vd1mnc07702e426oq4,Megan,ok,ok,,,,,,,,,,,,,,,
64f962fbbd1fa29b776e6c02,64f1372a21b3085c75f03abc,2023-09-11T01:20:20.481Z,clme61bl62okj073z8bfx8gum,clm8qm2md4gnh070lgrcc19bk,clm8qt0ve1mnk0770d7154uns,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0ve1mnk0770d7154uns,Megan,ok,ok,,,,,,,,,,,,,,,
654dacaf37ade6b1d89f7b23,64e5a746d8fc2af1d75778cb,2023-09-11T01:28:55.728Z,clme6wqyb2ya6071y7nmn6weh,clm8qm2md4gnh070lgrcc19bk,clm8qt0vpcgp2075r9j8xhu4p,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0vpcgp2075r9j8xhu4p,Megan,ok,ok,,,,,,,,,,,,,,,
64f962febd1fa29b776e6cfa,64f275e6135a4b05f477cad0,2023-09-11T02:06:10.709Z,clme8gn2n2h8u07zj16a97ow4,clm8qm2md4gnh070lgrcc19bk,clm8qt0vy1nf4077086ef0rlg,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0vy1nf4077086ef0rlg,Megan,ok,ok,,,,,,,,,,,,,,,
64f962efbd1fa29b776e675b,64e423a957a48980537f4ca2,2023-09-11T02:06:35.858Z,clme71w5v2mmy0730e5eqg7z6,clm8qm2md4gnh070lgrcc19bk,clm8qt0uwcfjy075r2q1thha0,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0uwcfjy075r2q1thha0,Megan,ok,ok,,,,,,,,,,,,,,,
64f962ffbd1fa29b776e6d41,64f2dfbc222d8ecc4c6fda22,2023-09-11T03:48:47.498Z,clmec1cdb2shy073z2qbdf12z,clm8qm2md4gnh070lgrcc19bk,clm8qt0w21nn00770c3qy0lw8,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0w21nn00770c3qy0lw8,Megan,ok,ok near a fence,,,,,,,,,,,,,,,
64f962efbd1fa29b776e675f,64e4307069041ceaeff5d22c,2023-09-11T04:21:15.132Z,clmed31qd31sl0733g0j61msl,clm8qm2md4gnh070lgrcc19bk,clm8qt0uscfc6075r34h3ekr9,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0uscfc6075r34h3ekr9,Megan,fixed,tilled field as sky,,,,,,,,,,,,,,,
6502b82bd49d1c39fa43c995,64e563e3d8fc2af1d756e6d6,2023-09-11T05:27:52.352Z,clmeeojdm2qdh07399kz2dvfw,clm8qm2md4gnh070lgrcc19bk,clm8qt0wici0a075rbcg505us,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0wici0a075rbcg505us,Megan,ok,ok,,,,,,,,,,,,,,,
64fbb4eda4c8ea87604a7ee9,64f2d3a42bf15ac1c1e79d4f,2023-09-11T08:53:27.784Z,clmen7sma05ha073p98mf2nme,clmb991k31h0y073332qh51h6,clmb9c07f0o5m072z0fld9rwg,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07f0o5m072z0fld9rwg,Megan,ok,ok pretty blurry image,,,,,,,,,,,,,,,
652a2493fcef54e7cd19f94c,64f1a0c290de8cab516eec5d,2023-09-11T10:04:02.489Z,clmeooz5p43jv071udi9wg75q,clmb991k31h0y073332qh51h6,clmb9c07i0rgn071pfmbc1ilp,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07i0rgn071pfmbc1ilp,Megan,ok,ok pretty blurry image,,,,,,,,,,,,,,,
64fbb4cca4c8ea87604a7433,64e4a0c83412ff76835e6b32,2023-09-11T11:40:52.669Z,clmestff30pf207329fm48h6q,clmb991k31h0y073332qh51h6,clmb9c06t0n32072z2f4e8tj7,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c06t0n32072z2f4e8tj7,Megan,ok,ok,,,,,,,,,,,,,,,
64ff32a340259abdfd81a50a,64e4db5d57a489805380a6dc,2023-09-11T15:29:32.579Z,clmeqj5ru3kfz0737euv8fow5,clmb991k31h0y073332qh51h6,clmb9c07i1mhe073adoh3chaf,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07i1mhe073adoh3chaf,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
64fbb4e1a4c8ea87604a7b16,64f177003bcb4f5a05bb44ac,2023-09-11T16:05:42.240Z,clmf21sb60nd8072yar5bbyqr,clmb991k31h0y073332qh51h6,clmb9c0720nla072z9gcohcuc,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0720nla072z9gcohcuc,Megan,ok,ok,,,,,,,,,,,,,,,
64ff3d4cd9cbda5a72dbde8c,64f2c19666b932f9857bf0f8,2023-09-11T16:09:48.988Z,clmezgeoq0dd7073a6t0q6j98,clmb991k31h0y073332qh51h6,clmb9c07p0oka072z51haescz,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07p0oka072z51haescz,Megan,fixed,"tall weeds as RB, RB as untilled field",,,,,,,,,,,,,,,
654d9c3bfd2b1d8b305f471f,64f2d0170a1171d571aaf7ad,2023-09-11T17:16:49.264Z,clmf4egvt0mtp07153czg02kq,clmb991k31h0y073332qh51h6,clmb9c07t0rtv071pgu0abnn0,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07t0rtv071pgu0abnn0,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
654d9c2716379f83bb7df070,64f1fdf2d6bb38904ad51ee5,2023-09-11T17:35:24.251Z,clmf1430w12zw070o4d688n58,clmb991k31h0y073332qh51h6,clmb9c07t0rtj071p2071b5l9,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07t0rtj071p2071b5l9,Megan,ok,"ok image of semi in farm yard, not in field area",,,,,,,,,,,,,,,
64fbb4d5a4c8ea87604a7735,64e5a0588db25bf27d0135b1,2023-09-12T07:00:04.670Z,clmfyajl80zp907zyhvo2aceo,clmb991k31h0y073332qh51h6,clmb9c07b1m12073a262r29jl,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07b1m12073a262r29jl,Megan,ok,ok,,,,,,,,,,,,,,,
64fbb4e8a4c8ea87604a7d6b,64f24be60a1171d571a9dd29,2023-09-12T08:25:13.455Z,clmg1k72y1ddg070466l6480z,clmb991k31h0y073332qh51h6,clmb9c0800s7v071pho85f8g5,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0800s7v071pho85f8g5,Megan,ok,ok,,,,,,,,,,,,,,,
654dac113ec61a781e842575,64e4ee3957a489805380cb9b,2023-09-12T08:29:03.341Z,clmal7uya0i8907386px14bae,clm8qm2md4gnh070lgrcc19bk,clm8qt0vecg6m075r8s1rgyzh,https://app.labelbox.com/projects/clm8qm2md4gnh070lgrcc19bk/data-rows/clm8qt0vecg6m075r8s1rgyzh,Megan,ok,ok,,,,,,,,,,,,,,,
64fbb4e6a4c8ea87604a7cc9,64f218252bf15ac1c1e62d17,2023-09-12T08:41:35.282Z,clmg1cp6e133v07znhqol5y3h,clmb991k31h0y073332qh51h6,clmb9c07z0s5r071p441l9la2,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07z0s5r071p441l9la2,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
64fbb4cea4c8ea87604a74eb,64e4ee13499d2ecf32dfa2fb,2023-09-12T09:38:45.658Z,clmg1o6d412ym0704f76s2uch,clmb991k31h0y073332qh51h6,clmb9c06v0qkb071p8wh16i04,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c06v0qkb071p8wh16i04,Megan,need relabel,unharvested corn crop,unharvested crop (Class is missing in the tool),,,,,,,,,,,,,,
64fbb4e8a4c8ea87604a7d43,64f23e90e25929aa529453ff,2023-09-12T10:08:20.466Z,clmg4vnm41arz07zzbcxea4zd,clmb991k31h0y073332qh51h6,clmb9c07w1n5y073a47494cyr,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c07w1n5y073a47494cyr,Megan,fixed,vehicle as tree,,,,,,,,,,,,,,,
654d9ff3a4d6cb8b734f78b8,64f22fec89cce37b6db35d27,2023-09-12T10:19:29.707Z,clmg2pjis15ch07042d202fnv,clmb991k31h0y073332qh51h6,clmb9c0800s7z071pbyp2duo1,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0800s7z071pbyp2duo1,Megan,ok,ok,,,,,,,,,,,,,,,
64fbb4dca4c8ea87604a7961,64e6a1e2c9269adcd00cdfe5,2023-09-12T13:31:56.855Z,clmga1qti1mvl07zj05k3096j,clmb991k31h0y073332qh51h6,clmb9c08m0t37071phsv5g39d,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c08m0t37071phsv5g39d,Megan,ok,ok,,,,,,,,,,,,,,,
64fbb4f0a4c8ea87604a7fdd,64f3265c0a1171d571abcc94,2023-09-13T02:03:55.823Z,clmh1byd30ukz075649b95vah,clmb991k31h0y073332qh51h6,clmb9c0ei0rlp07584azpcrvx,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0ei0rlp07584azpcrvx,Megan,fixed,dust as RB,,,,,,,,,,,,,,,
654da03c0c310e1ada01dd33,64e4f3292ba5e26e188bee57,2023-09-13T03:17:08.398Z,clmh4xs9711vy072n1mvug3jd,clmb991k31h0y073332qh51h6,clmb9c0hf0sf507581m9ig39h,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0hf0sf507581m9ig39h,Megan,ok,ok,,,,,,,,,,,,,,,
6500e5b57a44d24c208919eb,64f2bc6858e6ae53ec7e6308,2023-09-13T04:17:31.964Z,clmh6nw7q0w5807303x11h8n5,clmguhob10m93073s2tx5bgbh,clmgvuxma00d2078k5rdr71fk,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxma00d2078k5rdr71fk,Megan,ok,ok,,,,,,,,,,,,,,,
6500e5a77a44d24c20891400,64e638da325fbc2bb41552ff,2023-09-13T04:22:47.493Z,clmh8cyaa0xhq0745677w8vps,clmguhob10m93073s2tx5bgbh,clmgvuxmd0i8i073854sl4jop,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxmd0i8i073854sl4jop,Megan,fixed,tall weeds as RB,,,,,,,,,,,,,,,
6500e5a87a44d24c2089149b,64e65aa77d3e736bc96b79eb,2023-09-13T10:31:22.837Z,clmhj8kfo1mia072z31bkex9o,clmguhob10m93073s2tx5bgbh,clmgvuxn10ae307598myqboce,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxn10ae307598myqboce,Megan,fixed,tilled as untilled,,,,,,,,,,,,,,,
654d8f85f2f3c13577abf48e,64f130bf2bf15ac1c1e475cb,2023-09-13T11:14:07.990Z,clmhkjxgy1jbx0745bp9h9z97,clmguhob10m93073s2tx5bgbh,clmgvuxn00joa073843h60mu4,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxn00joa073843h60mu4,Megan,ok,ok,,,,,,,,,,,,,,,
6500e5aa7a44d24c20891549,64e67262eef031aa4650c602,2023-09-13T15:24:46.760Z,clmhuz9us2ndz07376k0458lb,clmguhob10m93073s2tx5bgbh,clmgvuxnb01qu078kb6gh7cls,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxnb01qu078kb6gh7cls,Megan,fixed,removed RB on shrub/tree,,,,,,,,,,,,,,,
6500e5b77a44d24c20891aae,64f33310ac22998489df4dea,2023-09-14T02:51:51.094Z,clmik1xs33e3r0756gc16glmd,clmguhob10m93073s2tx5bgbh,clmgvuxng0b6r0759dsuc52io,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxng0b6r0759dsuc52io,Stewart,ok,ok,,,,,,,,,,,,,,,
6500e59e7a44d24c20891014,64e4f3bd9192685b403b9b1f,2023-09-14T03:21:14.477Z,clmikw4400sxk074a6fh1cey6,clmguhob10m93073s2tx5bgbh,clmgvuxo00bpj0759g1tj6cle,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxo00bpj0759g1tj6cle,Stewart,ok,ok,,,,,,,,,,,,,,,
654d8d5421f29539617c344d,64ee48313cb203905f829e5e,2023-09-14T09:32:59.841Z,clmhl5luh1kfa07457x6l7knu,clmguhob10m93073s2tx5bgbh,clmgvuxn501fq078ke0mx0sp2,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxn501fq078ke0mx0sp2,Stewart,ok,ok,,,,,,,,,,,,,,,
654d9179f3c9b9f456e7c72a,64e418a886bdc162e72fbcc0,2023-09-14T10:42:47.535Z,clmhcxzl417jf075senjg8iqs,clmguhob10m93073s2tx5bgbh,clmgvuxmn0iu207385gihfsve,https://app.labelbox.com/projects/clmguhob10m93073s2tx5bgbh/data-rows/clmgvuxmn0iu207385gihfsve,Stewart,ok,ok,,,,,,,,,,,,,,,
654da054fd2b1d8b305f4740,64e581bd11a79ff529cc16c8,2023-09-15T11:04:26.752Z,clmh4cb8019mv071w5vzm3ku7,clmb991k31h0y073332qh51h6,clmb9c0hf0sep07588k2ehjyb,https://app.labelbox.com/projects/clmb991k31h0y073332qh51h6/data-rows/clmb9c0hf0sep07588k2ehjyb,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e45c1c5d34c7e6f562f2,65035ae1b93735c2e818e3dd,2023-09-16T06:32:27.407Z,clmlmzg3l16fl07tnf6brbr42,clml7mdi20cjh07uxd3vr1m3h,clml7q71q0fvq076lhb741nep,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q71q0fvq076lhb741nep,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e45a1c5d34c7e6f5625d,64f3489e0e614adf00191f47,2023-09-16T06:33:07.608Z,clmlmdtp7189307ux31ez0cu6,clml7mdi20cjh07uxd3vr1m3h,clml7q71h0ff6076lh5n925gs,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q71h0ff6076lh5n925gs,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e4561c5d34c7e6f560f7,64f295f10a1171d571aa7e34,2023-09-16T07:28:43.905Z,clmlow7ic11i907sb4qw1bc4e,clml7mdi20cjh07uxd3vr1m3h,clml7q75m0b34072k5wmy45vl,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q75m0b34072k5wmy45vl,Stewart,fixed,Ego tractor missing,,,,,,,,,,,,,,,
6504e4561c5d34c7e6f5610a,64f2a03a38f9481299e43b7a,2023-09-16T07:45:49.054Z,clmlpsld712io07sb26bbd1il,clml7mdi20cjh07uxd3vr1m3h,clml7q7650blc072k77jvhvva,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q7650blc072k77jvhvva,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e4571c5d34c7e6f56180,64f2df0b0a1171d571ab1814,2023-09-16T07:49:15.729Z,clmlq32vc12r107sb2xrjc4xd,clml7mdi20cjh07uxd3vr1m3h,clml7q78w0c5k072k31vdb6zx,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q78w0c5k072k31vdb6zx,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e45d1c5d34c7e6f56371,650360a4d313de6e695a173f,2023-09-16T08:16:21.456Z,clmlpa37g194n07tn0nm9229h,clml7mdi20cjh07uxd3vr1m3h,clml7q71y0g9u076l7ql6dk3e,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q71y0g9u076l7ql6dk3e,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e4581c5d34c7e6f561b4,64f2fb45f40488ad56f50450,2023-09-16T08:38:12.674Z,clmlrgtx4152d07q97r3iaegx,clml7mdi20cjh07uxd3vr1m3h,clml7q7bt0d80072kfsahdo5x,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q7bt0d80072kfsahdo5x,Stewart,fixed,changed utility pole to tall weeds,,,,,,,,,,,,,,,
6504e4531c5d34c7e6f55fe3,64f1f45dee5d2fcb22795f3c,2023-09-16T08:52:23.229Z,clmlrv1ut1e9r07ux14em27bs,clml7mdi20cjh07uxd3vr1m3h,clml7q79g0coo072kaq0f0ljb,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q79g0coo072kaq0f0ljb,Stewart,ok,ok,,,,,,,,,,,,,,,
6504685ad980c3ccfd19d9e7,6503613cb376c41676c1fbc0,2023-09-16T09:29:53.391Z,clmllg9tx0vr907t8aunuhv9e,clmkosb1i0pmj07z3dy5wcvxw,clmkotpi718zc08534prg2ott,https://app.labelbox.com/projects/clmkosb1i0pmj07z3dy5wcvxw/data-rows/clmkotpi718zc08534prg2ott,Stewart,ok,ok,,,,,,,,,,,,,,,
6504e4571c5d34c7e6f5613e,64f2bd6658e6ae53ec7e636f,2023-09-16T09:36:49.030Z,clmltukl915rj07q92ymd2nhb,clml7mdi20cjh07uxd3vr1m3h,clml7q78f0c08072k7env5iny,https://app.labelbox.com/projects/clml7mdi20cjh07uxd3vr1m3h/data-rows/clml7q78f0c08072k7env5iny,Stewart,ok,ok,,,,,,,,,,,,,,,
